location_from_input_from_input,profileUrl_from_input,linkedinProfile_from_input,location_from_input,profileUrl,linkedinProfile,name,logo,banner,description,tagLine,followerCount,website,domain,location,companyAddress,industryCode,verifiedPage,industry,companySize,headquarters,founded,specialties,mainCompanyID,linkedinID,salesNavigatorLink,employeesOnLinkedIn,companyName,query,timestamp,sluggedUrl,companyUrl,phone
Barcelona,https://www.linkedin.com/in/victorcarulla,https://www.linkedin.com/in/victorcarulla/,Barcelona,https://www.linkedin.com/in/victorcarulla,https://www.linkedin.com/in/victorcarulla/,Headway Executive Search - IESF,https://media.licdn.com/dms/image/v2/C4E0BAQFPzHRxKouFew/company-logo_200_200/company-logo_200_200/0/1631364874620/headway_executive_search___iesf_logo?e=1733356800&v=beta&t=_sAz1pBWzzzL8-vCtBBe4pPuy-3eb2SZusxFc3U5Bec,https://media.licdn.com/dms/image/v2/C561BAQGhqStzPNdTlg/company-background_10000/company-background_10000/0/1585457200400/headway_executive_search___iesf_cover?e=1725706800&v=beta&t=wUdiLxBSvFKELTpgoM0Gynoz7ViVldPFtAvyETIIiw8,"HEADWAY EXECUTIVE, S.L. Founded in 2010, we specialize in Executive Search and Selection commonly known as Headhunting.

Our team stands out for its educational background, commitment to success, professionalism, and rigorousness. We draw from a broad set of professional experience, which allows us to deliver precision with a human touch. Our members'​ follow a unique methodology that allows Headway to achieve goals that others can rarely achieve, in terms of quality and expectations.

Headway is able to identify, find and analyze in depth: 
- Sectors and functional areas. 
- Local and International (worldwide) strategic markets. 
- Processes and Procedures. 
- Structures and Organizations. 
- Compensation & Benefit plans. 

Headway Executive Search has positioned itself among the first reference companies of the sector both in the national and in the international markets, due to the high standards of quality and competitiveness achieved in our processes.

Headway is part of IESF (International Executive Search Federation), who is present in more than 23 countries with more than 1.500 consultants/employees worldwide.

Headway Executive Search uses an active search and selection methodology, based on surveys of the global market, in order to identify and engage the best professionals to meet the needs of our clients most precisely.",We make you grow,18129,http://www.headway.es,headway.es,Barcelona,"Rambla de Catalunya, 86, 4º1ª, Barcelona, 08008, ES",104,,Staffing and Recruiting,2-10 employees,"Barcelona, Barcelona",2010,"Executive Search, Outsourcing Recruitment & HR, Benchmarking - Compensation & Benefits, Structural Mapping, Assessment Center - Development Center, and Executive Coaching",2142021,2142021,https://www.linkedin.com/sales/company/2142021/,17,Headway Executive Search - IESF,https://www.linkedin.com/company/2142021/,2024-08-31T10:19:27.084Z,https://www.linkedin.com/company/headway-executive-search---iesf/,https://www.linkedin.com/company/headway-executive-search---iesf/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/laura-pasquin-42b6b51,https://www.linkedin.com/in/laura-pasquin-42b6b51/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/laura-pasquin-42b6b51,https://www.linkedin.com/in/laura-pasquin-42b6b51/,Barcelona City Council,https://media.licdn.com/dms/image/v2/C4D0BAQESQsEjXRnNng/company-logo_200_200/company-logo_200_200/0/1678350373609/ajuntament_de_barcelona_logo?e=1733356800&v=beta&t=Uzaazgl0tCskzFdgKNrwxkUlSNjsU4XhsYSyQggoB1I,https://media.licdn.com/dms/image/v2/D4D1BAQH0pXqZwgVwYg/company-background_10000/company-background_10000/0/1680250816056/ajuntament_de_barcelona_cover?e=1725706800&v=beta&t=QpI47W8xhPF2BR_LOcJCY3INYV3yGAQh01UQQkIf63c,"Barcelona is governed by a city council formed by 41 city councillors, elected for a four-year term by universal suffrage. As one of the two biggest cities in Spain, Barcelona is subject to a special law articulated through the Carta Municipal (Municipal Law). A first version of this law was passed in 1960 and amended later, but the current version was approved in March 2006. According to this law, Barcelona's city council is organized in two levels: a political one, with elected city councillors, and one executive, which administrates the programs and executes the decisions taken on the political level. This law also gives the local government a special relationship with the Spanish government and it also gives the mayor wider prerogatives by the means of municipal executive commissions. It expands the powers of the city council in areas like telecommunications, city traffic, road safety and public safety. It also gives a special economic regime to the city's treasury and it gives the council a veto in matters that will be decided by the central government, but that will need a favourable report from the council.","Treballem perquè a la nostra ciutat els projectes personals, professionals i col·lectius convisquin i es facin realitat.",46175,http://barcelona.cat,barcelona.cat,Barcelona,"Plaça Sant Jaume, 1, Barcelona, Barcelona 08002, ES",75,"July 25, 2024",Government Administration,"10,001+ employees","Barcelona, Barcelona",1249,,529145,529145,https://www.linkedin.com/sales/company/529145/,3671,Barcelona City Council,https://www.linkedin.com/company/529145/,2024-08-31T10:19:41.607Z,https://www.linkedin.com/company/ajuntament-de-barcelona/,https://www.linkedin.com/company/ajuntament-de-barcelona/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/lorenzocanalesceoboardmember,https://www.linkedin.com/in/lorenzocanalesceoboardmember/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/lorenzocanalesceoboardmember,https://www.linkedin.com/in/lorenzocanalesceoboardmember/,hiberus,https://media.licdn.com/dms/image/v2/D4D0BAQEre_cL5LyHxA/company-logo_200_200/company-logo_200_200/0/1719814555389/hiberus_logo?e=1733356800&v=beta&t=sngzdNkRv3WjVGpn9KX7fgsjc4N-kzWymoAhfCVWJOk,https://media.licdn.com/dms/image/v2/D4D1BAQH2avKcmaOSPA/company-background_10000/company-background_10000/0/1694442480719/hiberus_cover?e=1725706800&v=beta&t=PujcboLa-FWh47-f5L5Pxb2shu6cQc1CkYX0MOKcYGQ,"Hiberus Tecnología is an IT consulting company that provides business and technology services.

Hiberus drives progress through the right solutions, helping all businesses adapt to new techonologies and best practice.

It is one of the leading European technology consulting companies with offices in Spain, UK, North and South America.

Hiberus has a wide range of business solutions and 17 specialised technology areas. It is considered one of the most succesful companies in the Ebro Valley (Spain),

due to its rapid growth, numerous awards, and track record for innovation.

The specialities covered include Business consulting, Solution Implementation , AMS, Software Factory, BPO (Business Process Outsourcing), Managed Services and System Integration.

Hiberus is a part of the Henneo Group, which employs over 1,000 people and generates €100M yearly turnover.

",,94521,https://www.hiberus.com,https://hiberus.com,Zaragoza,"Paseo Isabel la Católica, 6, Zaragoza, 50009, ES",96,"June 15, 2023",IT Services and IT Consulting,"1,001-5,000 employees","Zaragoza, Zaragoza",,,2457666,"2457666,18729463,1259644,1179383",https://www.linkedin.com/sales/company/2457666/,2688,hiberus,https://www.linkedin.com/company/2457666/,2024-08-31T10:19:58.668Z,https://www.linkedin.com/company/hiberus/,https://www.linkedin.com/company/hiberus/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/javier-robles-mata-3161882,https://www.linkedin.com/in/javier-robles-mata-3161882/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/javier-robles-mata-3161882,https://www.linkedin.com/in/javier-robles-mata-3161882/,IBM,https://media.licdn.com/dms/image/v2/D560BAQGiz5ecgpCtkA/company-logo_200_200/company-logo_200_200/0/1688684715866/ibm_logo?e=1733356800&v=beta&t=LzJUHDnog_pmzOjhyvsaFIT-axW2TwoPx5XUS06JA5U,https://media.licdn.com/dms/image/v2/D4E1BAQGDtGh5By4b_g/company-background_10000/company-background_10000/0/1719270117124/ibm_cover?e=1725706800&v=beta&t=SDwAlXfyMtFeZuOBA2YYJ-6TmNZgncPyZamIhJODAFI,"At IBM, we do more than work. We create. We create as technologists, developers, and engineers. We create with our partners. We create with our competitors. If you're searching for ways to make the world work better through technology and infrastructure, software and consulting, then we want to work with you.

We're here to help every creator turn their ""what if"" into what is. Let's create something that will change everything.",,17000000,http://www.ibm.com,ibm.com,"Armonk, New York","International Business Machines Corp., Armonk, New York, 10504, US",96,"August 16, 2023",IT Services and IT Consulting,"10,001+ employees","Armonk, New York, NY",,"Cloud, Mobile, Cognitive, Security, Research, Watson, Analytics, Consulting, Commerce, Experience Design, Internet of Things, Technology support, Industry solutions, Systems services, Resiliency services, Financing, and IT infrastructure",1009,"1009,30586073,13005926,27050563,10296130,351241,422152,9263339,95291,2919345,2450344,155134,47439,128671,22600,17928073,649793,84111,17958205,167857,10730,290404,310948,3634137,91504",https://www.linkedin.com/sales/company/1009/,314512,IBM,https://www.linkedin.com/company/1009/,2024-08-31T10:20:16.003Z,https://www.linkedin.com/company/ibm/,https://www.linkedin.com/company/ibm/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/albinocampo,https://www.linkedin.com/in/albinocampo/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/albinocampo,https://www.linkedin.com/in/albinocampo/,NUMINTEC a Telavox Company,https://media.licdn.com/dms/image/v2/C4D0BAQFcdk7Uqfn4TA/company-logo_200_200/company-logo_200_200/0/1630528159757/numinteccomunicaciones_logo?e=1733356800&v=beta&t=keZIvXH_RcxUbkxgx29MlmT3BleDQ4DS9fSgh8krFxU,https://media.licdn.com/dms/image/v2/D4E1BAQEkhiLzXO9KSA/company-background_10000/company-background_10000/0/1665140559047/numinteccomunicaciones_cover?e=1725706800&v=beta&t=u2w-rFmUJ8OR-CMjRHQGvFAEb7srEWqw8LMb5KU-YJc,"At Numintec, we help companies meet their customers' expectations without investing a fortune with our AI-powered omnichannel CCaaS platform.",Great workdays. Happy customers.,4074,http://www.numintec.com,numintec.com,Barcelona,"Diputación 279-283, Barcelona, 08007, ES",8,,Telecommunications,51-200 employees,,2002,"PBX, Contact Center, Centralita Virtual, Numeración en todo el mundo, VoIP, Omnicanalidad, WhatsApp Business, Móviles, Bots, and Integraciones en un click",2262792,2262792,https://www.linkedin.com/sales/company/2262792/,62,NUMINTEC a Telavox Company,https://www.linkedin.com/company/2262792/,2024-08-31T10:20:31.889Z,https://www.linkedin.com/company/numinteccomunicaciones/,https://www.linkedin.com/company/numinteccomunicaciones/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/rosacastro,https://www.linkedin.com/in/rosacastro/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/rosacastro,https://www.linkedin.com/in/rosacastro/,Noucor,https://media.licdn.com/dms/image/v2/D4D0BAQGjXbB0e5JYVA/company-logo_200_200/company-logo_200_200/0/1720007070071/noucor_logo?e=1733356800&v=beta&t=t_O4aTHuzwWWtpKF_K3foEvZbd4nrMP_yMD1NshKZAo,https://media.licdn.com/dms/image/v2/D4D1BAQEdSX9i2gL7Bw/company-background_10000/company-background_10000/0/1716472234809/noucor_cover?e=1725706800&v=beta&t=R5CL4qgnnBY4l-JgGBt5GmhPjJbnK9PPnVCpukiVmUM,"At Noucor we work on providing solutions to improve people's quality of life and contribute to a more sustainable world.

We're a Spanish pharmaceutical company based in Barcelona and our business is focused on R+D, licensing, manufacturing, and the supply of pharmaceutical products. 

We have an extensive knowledge and experience offering quality products and solutions in the health ecosystem.

We have an innovative focus with an industrial vocation with a fine chemical plant dedicated to the development and production of active pharmaceutical ingredients, a pharmaceutical plant manufacturing solid and semi-solid forms and a plant exclusively focused on food supplements.

With 500 employees, we are present in over 100 markets being Japan, Canada and the EU key markets.

Our culture promotes diversity, equality and inclusion and is committed to a new flexible and motivating leadership.

We keep on building an organization in which people's experience is a means of engagement, attraction and development of talent, to always make people our focus and priority.
",Together for Health,10497,https://www.noucor.com/,https://noucor.com,Palau-solità i Plegamans,"Polig. Industrial Riera de Caldes. Avda. Camí Reial 51-57, Palau-solità i Plegamans, Barcelona 08140, ES | C/Arnau de Vilanova, 22, Sant Fost de Campsentelles, Barcelona 08105, ES",15,,Pharmaceutical Manufacturing,201-500 employees,"Palau-solità i Plegamans, Barcelona",2021,,77024069,77024069,https://www.linkedin.com/sales/company/77024069/,243,Noucor,https://www.linkedin.com/company/77024069/,2024-08-31T10:20:47.030Z,https://www.linkedin.com/company/noucor/,https://www.linkedin.com/company/noucor/,+34937376690
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/destebantechforce,https://www.linkedin.com/in/destebantechforce/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/destebantechforce,https://www.linkedin.com/in/destebantechforce/,TECHFORCE SLU,https://media.licdn.com/dms/image/v2/C4E0BAQFFsAcbjqeGJw/company-logo_200_200/company-logo_200_200/0/1631317580543?e=1733356800&v=beta&t=4fzPci_Kd3ozGgE8P7rdZPSl0VqIAlwJUZE-XNHA6Fk,,"Techforce provides targeted project-based out-managed leadership services for the purpose of accomplishing a definite customer’s objective by a strategic use of technology.
--------------------------
Liderando en equipo con nuestros clientes la consecución de sus objetivos mediante un uso estratégico de la la tecnologia.",,36,http://www.techforce.eu,techforce.eu,,"08006, ES",96,,IT Services and IT Consulting,2-10 employees,,,,824990,824990,https://www.linkedin.com/sales/company/824990/,3,TECHFORCE SLU,https://www.linkedin.com/company/824990/,2024-08-31T10:21:02.946Z,https://www.linkedin.com/company/techforce-slu/,https://www.linkedin.com/company/techforce-slu/,
Barcelona,https://www.linkedin.com/in/jaumejuanosserrano,https://www.linkedin.com/in/jaumejuanosserrano/,Barcelona,https://www.linkedin.com/in/jaumejuanosserrano,https://www.linkedin.com/in/jaumejuanosserrano/,Fluidra,https://media.licdn.com/dms/image/v2/C560BAQEnf0-ifmaPuA/company-logo_200_200/company-logo_200_200/0/1631439545653/fluidra_logo?e=1733356800&v=beta&t=zCrRwVjT7EEKJg8hcYHQn07bkG5BaGGEOeOMdV8HVRk,https://media.licdn.com/dms/image/v2/D561BAQEEQtMkD1_kBg/company-background_10000/company-background_10000/0/1694014280399/fluidra_cover?e=1725706800&v=beta&t=S54XMfN0ZMYdHSl26-sdhgKP4TFG-Qh5oSLGDaQ0nu8,"Fluidra S.A. (FDR:SM), is the global leader in the pool and wellness equipment business. It is currently included in the Ibex 35, the benchmark index of the Spanish stock market, and in the FTSE4Good Index Series, the benchmark sustainability index. Within its activity, it stands out for the extensive offer of innovative products and services, as well as connected  solutions. The company operates in over 45 countries, employs 6,000 people and owns a portfolio of some of the industry’s most recognized and trusted brands, including Jandy®, AstralPool®, Polaris®, Cepex®, Zodiac®, CTX Professional® and Gre®.
 
For further information about Fluidra, please visit www.fluidra.com",We create the perfect pool & wellness experience responsibly,41594,http://www.fluidra.com,fluidra.com,Sant Cugat del Vallès,"Avenida del Alcalde Barnils, 69, Sant Cugat del Vallès, Cataluña 08174, ES",25,"August 15, 2023",Manufacturing,"5,001-10,000 employees","Sant Cugat del Vallès, Cataluña",1969,Pool and Wellness,276127,"276127,18478771,70099307,1020097,24762119,2388587,9384872,28994096,13028601,7142074,1016418,11015023",https://www.linkedin.com/sales/company/276127/,2568,Fluidra,https://www.linkedin.com/company/276127/,2024-08-31T10:21:19.230Z,https://www.linkedin.com/company/fluidra/,https://www.linkedin.com/company/fluidra/,937 24 39 00
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/alberttenas,https://www.linkedin.com/in/alberttenas/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/alberttenas,https://www.linkedin.com/in/alberttenas/,NexTReT,https://media.licdn.com/dms/image/v2/C4D0BAQHn61OKWnIGWw/company-logo_200_200/company-logo_200_200/0/1630566659760/nextret_logo?e=1733356800&v=beta&t=smu_FQl6RchAm3KO4pVP-NMoCAjmu4D9oC-ey-m3tG4,https://media.licdn.com/dms/image/v2/D4D1BAQFBtvmLXAkCOw/company-background_10000/company-background_10000/0/1694773786434/nextret_cover?e=1725706800&v=beta&t=ZySnRCOKMDi30Ylvqzy4MNl6H9YoTLeOUNqsl-Pm920,"At NexTReT we are specialized in optimizing the ICT area of ​​our clients and we help them acquire a high level of security with specialized solutions and services in: Infrastructure, Cloud, Application Development, Big Data, Artificial Intelligence, Quality of Service and Cybersecurity.

How do we do it?
Reducing and making costs more flexible, improving the quality of its service, making the ICT area more agile and adaptable and with commitment and vocation for service.
Since 1993, more than 6,000 successful projects, more than 300 professionals, certifications from the market's leading manufacturers and offices in Barcelona and Madrid.

Strategic Partners:
Amazon Web Services (AWS), Cato networks, Cisco, Citrix, Cloudera, Docusign, Edatalia, Elastic, EMMA, Extreme, Flexxible, Fortinet, FORTRA, freshworks, Gigamon, Hornet Security, hp, Huawei, ITRS Group, Microsoft, Netwrix, nintex, Opencloud factory, Oracle, Progress, Red Hat, riverbed, Sentinel One, Smartfense, Supermicro, Validated ID, Varnish, veeam, vmware, WatchGuard, Wazuh, Zscaler


Certified methodology:
ISO 9001, ISO 27001, IS0 20000-1, ISO 14001, ISO 33000 and ENS High Security.",Guaranteed IT Solutions,6065,https://www.nextret.net,https://nextret.net,Barcelona,"Rambla de Catalunya, 33, Barcelona, 08007, ES",96,,IT Services and IT Consulting,201-500 employees,,1993,"IT Solutions, Managed Services, Ciberseguridad, Big Data, Inteligencia Artificial, Cloud, and Desarrollo de aplicaciones",24287,24287,https://www.linkedin.com/sales/company/24287/,260,NexTReT,https://www.linkedin.com/company/24287/,2024-08-31T10:21:35.534Z,https://www.linkedin.com/company/nextret/,https://www.linkedin.com/company/nextret/,
"Catalonia, Spain",https://www.linkedin.com/in/ramon-garrigosa-454946,https://www.linkedin.com/in/ramon-garrigosa-454946/,"Catalonia, Spain",https://www.linkedin.com/in/ramon-garrigosa-454946,https://www.linkedin.com/in/ramon-garrigosa-454946/,"IPM, a Ricoh Company",https://media.licdn.com/dms/image/v2/C560BAQFcjxv0RZXRGw/company-logo_200_200/company-logo_200_200/0/1630591796886/internacional_perifericos_y_memorias_logo?e=1733356800&v=beta&t=APxiaY5UFHRgwQSpEGgTCdZBCxzAlCOJjL0lTX0b0h0,https://media.licdn.com/dms/image/v2/C561BAQEtoGsT9AwUIQ/company-background_10000/company-background_10000/0/1614614304568/internacional_perifericos_y_memorias_cover?e=1725706800&v=beta&t=EOC91btaOwcogrAYwqmOCOUr4rzfpMfG9v9i_QexX9E,"Con más de cuatro décadas de presencia y de experiencia en el mercado de la Península Ibérica, IPM, a Ricoh Company proporciona soluciones estratégicas en el ámbito de las Tecnologías de la Información (TI). 
La información es el activo más importante de una compañía. Por este motivo, IPM, a Ricoh Company ofrece soluciones Cloud que permiten mantener siempre disponibles los servicios más críticos de las empresas y de las organizaciones, optimizando las inversiones y alineando la infraestructura de TI con el modelo de negocio de sus clientes.

IPM, a Ricoh Company acompaña y asesora a sus clientes atesorando compromiso, fidelidad y flexibilidad, para ayudarles a gestionar las TI de la manera más eficaz. La cartera de servicios de la compañía comprende la consultoría, el diseño y la implantación de soluciones, el mantenimiento proactivo 24x7 y los servicios gestionados. Nuestra metodología Cloud, perfectamente adaptada a proporcionar una transición segura en todo el camino de la transformación digital, contempla soluciones de transformación de la infraestructura de TI, Cloud Híbrido, Cloud Público, transformación del puesto de trabajo, Data Analytics y Seguridad.

IPM, a Ricoh Company tiene la confianza de los líderes mundiales de TI. La compañía representa marcas tan reconocidas como Dell EMC, VMware, AWS, Hashicorp, Nutanix, Microsoft Azure, Trend Micro, Cisco, Veeam, Couchbase, Lenovo, RSA, Brocade, Quantum, Pivotal, Virtustream o Secureworks de las que garantiza un excelente nivel de conocimiento.","El valor de la experiencia, la pasión por el futuro.",8420,http://www.ipm.es,ipm.es,Sant Cugat del Vallès,"Avinguda Via Augusta, 71, Sant Cugat del Vallès, 08174, ES",96,"May 31, 2024",IT Services and IT Consulting,201-500 employees,"Sant Cugat del Vallès, Catalonia",1980,"IT Solutions, IT Consultant, IT Services, ITaaS, PaaS, Software-Defined Data Center (SDDC), Virtualization, Hyperconverged Infrastructure, Hybrid Cloud, Public Cloud, Private Cloud, Big Data, Security, Mobility, Data Analytics, Modern Apps, Cloud Native, Storage, and Data Protection",269515,269515,https://www.linkedin.com/sales/company/269515/,260,"IPM, a Ricoh Company",https://www.linkedin.com/company/269515/,2024-08-31T10:21:52.311Z,https://www.linkedin.com/company/internacional-perifericos-y-memorias/,https://www.linkedin.com/company/internacional-perifericos-y-memorias/,
Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/sonia-ca%C3%B1izares-pino-0853191,https://www.linkedin.com/in/sonia-ca%C3%B1izares-pino-0853191/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/sonia-ca%C3%B1izares-pino-0853191,https://www.linkedin.com/in/sonia-ca%C3%B1izares-pino-0853191/,Sopra Steria,https://media.licdn.com/dms/image/v2/D4E0BAQF_0JqR2CRpJw/company-logo_200_200/company-logo_200_200/0/1688571543420/soprasteria_logo?e=1733356800&v=beta&t=948-ZH0Og-KRw8TVdMIhpRNd5b-g8bP6JH8cbO7rWDg,https://media.licdn.com/dms/image/v2/D4E1BAQExHrk4TXOYHw/company-background_10000/company-background_10000/0/1721655113447/soprasteria_cover?e=1725706800&v=beta&t=EXxPP9m9d13e9xdu1S0vzsFckDSDUpnmdsLv0stY_Fg,"Sopra Steria, a major Tech player in Europe with 56,000 employees in nearly 30 countries, is recognised for its consulting, digital services and software development. It helps its clients drive their digital transformation and obtain tangible and sustainable benefits. The Group provides end-to-end solutions to make large companies and organisations more competitive by combining in-depth knowledge of a wide range of business sectors and innovative technologies with a fully collaborative approach. Sopra Steria places people at the heart of everything it does and is committed to putting digital to work for its clients in order to build a positive future for all. In 2023, the Group generated revenues of €5.8 billion.

The world is how we shape it",,700712,http://www.soprasteria.com,soprasteria.com,Paris,"9 rue de Presbourg, Paris, 75016, FR",96,"March 1, 2023",IT Services and IT Consulting,"10,001+ employees","Paris, France",,"Consulting, Infrastructure Management, Data Management, Cyber Security, Cloud, Innovation, BPO - Business Process Outsourcing, Digital Transformation, and Software Development",3054,"3054,102910010,163287,219262,2675699,727512,2217997,63323,4838118,72438,2646846,150383,18931,2257,2987017",https://www.linkedin.com/sales/company/3054/,51935,Sopra Steria,https://www.linkedin.com/company/3054/,2024-08-31T10:22:07.753Z,https://www.linkedin.com/company/soprasteria/,https://www.linkedin.com/company/soprasteria/,
Vic,https://www.linkedin.com/in/davidmontal,https://www.linkedin.com/in/davidmontal/,Greater Barcelona Metropolitan Area,https://www.linkedin.com/in/jose-perez-lorca-456a681,https://www.linkedin.com/in/jose-perez-lorca-456a681/,NTT DATA Europe & Latam,https://media.licdn.com/dms/image/v2/D4D0BAQHuvou30YRddw/company-logo_200_200/company-logo_200_200/0/1720712553131/ntt_data_europe_latam_logo?e=1733356800&v=beta&t=c30Zb4lZ8yeSE8yW_lg3rOF4kaHx54iokoResIZiiUQ,https://media.licdn.com/dms/image/v2/D4D1BAQHYziiwtMt5FA/company-background_10000/company-background_10000/0/1720712471301/ntt_data_europe_latam_cover?e=1725706800&v=beta&t=3g9FtBvGo1DwLvjlYPcW9xSwV9mBQejQeJbdGHBcxZI,"NTT DATA, Inc. is a trusted global innovator of business and technology services. We're committed to helping clients innovate, optimize and transform for long-term success. Our R&D investments help organizations and society move confidently and sustainably into the digital future.

As a Global Top Employer, we have diverse experts in more than 50 countries and a robust partner ecosystem of established and start-up companies. Our services include business and technology consulting, data and artificial intelligence, industry solutions, as well as the development, implementation and management of applications, infrastructure, and connectivity. ",,1273957,,,Madrid ,"28039, Madrid, Madrid ,   ES",96,"March 1, 2023",IT Services and IT Consulting,"10,001+ employees",,,,76533648,"76533648,94841697",https://www.linkedin.com/sales/company/76533648/,21275,NTT DATA Europe & Latam,https://www.linkedin.com/company/76533648/,2024-08-31T10:22:24.833Z,https://www.linkedin.com/company/ntt-data-europe-latam/,https://www.linkedin.com/company/ntt-data-europe-latam/,
